mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov	Fbeta_1	Fbeta_recall_1.5	Fbeta_recall_2.00	Fbeta_recall_4.00	Fbeta_precision_1.5	Fbeta_precision_2.0	Fbeta_precision_4.0	Youdens_J_Index	MCC
I15x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I15x_HG006_grapev2_0	3088286401	3088286362	35	4	1675	0.004656577416	0.1025641026	0.9999994576	0.9976176295	0.002382370459	0.002382370459	HG006	hg38	-1	-2	sent	sentd	15	0	0	0.004656577416	0.005730182639	0.01089918256	0.01809609184	0.003923004584	0.0029607698	0.002666623114	0.1025635602	0.01563148213
Ods5xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds9x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	2986	0.004618937644	0.1842105263	0.9999990331	0.9976612095	0.002338790511	0.002338790511	HG006	hg38	-1	-2	ont	sentdhio	9	5	0	0.004618937644	0.005711907478	0.01112877583	0.01912521439	0.00387828439	0.002914238135	0.002621215584	0.1842095594	0.0207563417
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	2988	0.004615891856	0.1842105263	0.9999990325	0.9976627713	0.002337228715	0.002337228715	HG006	hg38	-1	-2	ont	sentdhio	15	5	0	0.004615891856	0.005708163879	0.01112170321	0.01911362103	0.003875716459	0.002912298219	0.002619467905	0.1842095588	0.02074941014
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401	3088286363	30	8	3427	0.004606968039	0.2105263158	0.9999988903	0.9976710335	0.002328966521	0.002328966521	HG006	hg38	-1	-2	ont	sentdhio	9	15	0	0.004606968039	0.005701521544	0.01115137998	0.01927378486	0.003866204898	0.002903178981	0.002610726948	0.2105252061	0.02214281174
I20x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I20x_HG006_grapev2_0	3088286401	3088286364	33	4	1703	0.004587155963	0.1081081081	0.9999994486	0.9976567077	0.002343292326	0.002343292326	HG006	hg38	-1	-2	sent	sentd	20	0	0	0.004587155963	0.005648808209	0.01078167116	0.01798785651	0.003862625953	0.002913328478	0.002623379924	0.1081075567	0.01591623237
Ods15xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods15xUds10x_HG006_sup-PAY77227_0	3088286401	3088286362	32	7	3012	0.004578155657	0.1794871795	0.9999990247	0.9976813514	0.002318648559	0.002318648559	HG006	hg38	-1	-2	ont	sentdhuo	0	15	10	0.004578155657	0.005660880904	0.01102362205	0.0189299698	0.003844315406	0.002888980603	0.002598570827	0.1794862042	0.02040008747
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds15x_HG006_sup-PAY77227_0	3088286401	3088286363	30	8	3450	0.004576659039	0.2105263158	0.9999988829	0.997686524	0.002313475998	0.002313475998	HG006	hg38	-1	-2	ont	sentdhio	15	15	0	0.004576659039	0.005664209611	0.01108033241	0.01915595998	0.003840678443	0.002883922134	0.002593385711	0.2105251987	0.02206904957
Ods20xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds30x_HG006_sup-PAY77227_0	3088286401	3088286363	30	8	3466	0.004555808656	0.2105263158	0.9999988777	0.997697179	0.002302820956	0.002302820956	HG006	hg38	-1	-2	ont	sentdhio	30	20	0	0.004555808656	0.005638540206	0.0110314396	0.01907484089	0.003823118804	0.002870676044	0.002581457489	0.2105251935	0.02201816937
Ods10xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods10xUds30x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	2642	0.004465947153	0.1538461538	0.9999991445	0.997734139	0.002265861027	0.002265861027	HG006	hg38	-1	-2	ont	sentdhuo	0	10	30	0.004465947153	0.005517419575	0.01069900143	0.01825914265	0.003752266639	0.002821935848	0.002538848433	0.1538452984	0.01867057637
Ods30xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods30xIds30x_HG006_sup-PAY77227_0	3088286401	3088286363	30	8	3541	0.004460551993	0.2105263158	0.9999988534	0.9977458439	0.0022541561	0.0022541561	HG006	hg38	-1	-2	ont	sentdhio	30	30	0	0.004460551993	0.005521251738	0.01080788976	0.01870357499	0.003742903445	0.002810172826	0.002526975748	0.2105251692	0.02178427298
Ods30xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods30xIds15x_HG006_sup-PAY77227_0	3088286401	3088286363	30	8	3617	0.004368004368	0.2105263158	0.9999988288	0.9977931034	0.002206896552	0.002206896552	HG006	hg38	-1	-2	ont	sentdhio	15	30	0	0.004368004368	0.005407274179	0.01059041567	0.01834181644	0.003664980784	0.002751410098	0.002474064339	0.2105251446	0.02155470182
Ods30xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods30xIds9x_HG006_sup-PAY77227_0	3088286401	3088286362	32	7	3162	0.004364089776	0.1794871795	0.9999989761	0.9977911013	0.002208898706	0.002208898706	HG006	hg38	-1	-2	ont	sentdhio	9	30	0	0.004364089776	0.005397751183	0.01052631579	0.01811433856	0.003663843745	0.002752654345	0.002475756413	0.1794861556	0.01991142579
Ods20xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods20xUds10x_HG006_sup-PAY77227_0	3088286401	3088286362	32	7	3163	0.004362729822	0.1794871795	0.9999989758	0.9977917981	0.002208201893	0.002208201893	HG006	hg38	-1	-2	ont	sentdhuo	0	20	10	0.004362729822	0.005396079042	0.01052315093	0.01810913679	0.003662697441	0.002751788663	0.002474976593	0.1794861553	0.01990828491
Ods15xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods15xUds40x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	2787	0.004237288136	0.1538461538	0.9999990976	0.9978517723	0.002148227712	0.002148227712	HG006	hg38	-1	-2	ont	sentdhuo	0	15	40	0.004237288136	0.0052368119	0.01017293998	0.01740655658	0.00355927781	0.00267594327	0.002407267912	0.1538452514	0.01817946612
Ods30xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods30xUds10x_HG006_sup-PAY77227_0	3088286401	3088286362	32	7	3258	0.004237288136	0.1794871795	0.999998945	0.997856049	0.002143950995	0.002143950995	HG006	hg38	-1	-2	ont	sentdhuo	0	30	10	0.004237288136	0.005241814773	0.01023092663	0.01762823071	0.00355697498	0.002671959692	0.00240306871	0.1794861245	0.01961651334
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds9x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	3284	0.004205467107	0.1842105263	0.9999989366	0.9978729869	0.002127013066	0.002127013066	HG006	hg38	-1	-2	ont	sentdhio	9	10	0	0.004205467107	0.005203432997	0.0101655533	0.01754001891	0.003529811329	0.002651113468	0.002384199802	0.1842094629	0.01979429427
Ods30xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods30xUds15x_HG006_sup-PAY77227_0	3088286401	3088286362	32	7	3292	0.00419412822	0.1794871795	0.999998934	0.9978781449	0.002121855108	0.002121855108	HG006	hg38	-1	-2	ont	sentdhuo	0	30	15	0.00419412822	0.005188725951	0.01013024602	0.01746226498	0.003520605351	0.002644503211	0.00237833813	0.1794861135	0.01951516505
I7x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I7x_HG006_grapev2_0	3088286401	3088286362	36	3	1432	0.004070556309	0.07692307692	0.9999995363	0.9979094077	0.002090592334	0.002090592334	HG006	hg38	-1	-2	sent	sentd	7	0	0	0.004070556309	0.004999974549	0.009428032684	0.01546727608	0.00343356075	0.002595604776	0.00233890306	0.07692261324	0.01268120376
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds5x_HG006_sup-PAY77227_0	3088286401	3088286363	32	6	2914	0.004056795132	0.1578947368	0.9999990564	0.9979452055	0.002054794521	0.002054794521	HG006	hg38	-1	-2	ont	sentdhio	5	5	0	0.004056795132	0.005015992963	0.009765625	0.01676418435	0.003406628953	0.00256016385	0.002302835719	0.1578937933	0.01801215326
Ods15xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods15xUds30x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	2914	0.00405542413	0.1538461538	0.9999990564	0.9979452055	0.002054794521	0.002054794521	HG006	hg38	-1	-2	ont	sentdhuo	0	15	30	0.00405542413	0.005013486017	0.009752925878	0.01672264714	0.003405851477	0.002559945388	0.002302739268	0.1538452103	0.01777972585
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds20x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	3435	0.004022988506	0.1842105263	0.9999988877	0.9979662987	0.002033701336	0.002033701336	HG006	hg38	-1	-2	ont	sentdhio	20	15	0	0.004022988506	0.004978849579	0.009738452977	0.01683305047	0.003376100114	0.002535129654	0.002279746595	0.184209414	0.01935523398
Ods20xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods20xUds40x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	2961	0.003992015968	0.1538461538	0.9999990412	0.9979777553	0.002022244692	0.002022244692	HG006	hg38	-1	-2	ont	sentdhuo	0	20	40	0.003992015968	0.004935591757	0.009606147935	0.01648297614	0.003352372339	0.002519526329	0.002266320409	0.1538451951	0.0176383385
Ods15xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods15xUds20x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	2971	0.003978779841	0.1538461538	0.999999038	0.9979845482	0.002015451797	0.002015451797	HG006	hg38	-1	-2	ont	sentdhuo	0	15	20	0.003978779841	0.004919329766	0.009575486754	0.01643286596	0.003341209759	0.00251109065	0.002258719841	0.1538451918	0.01760868889
Ods20xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds5x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	3476	0.003976143141	0.1842105263	0.9999988745	0.9979902383	0.0020097617	0.0020097617	HG006	hg38	-1	-2	ont	sentdhio	5	20	0	0.003976143141	0.004921177756	0.009628610729	0.01665082353	0.003336647902	0.002505368647	0.002252946464	0.1842094008	0.01924097579
Ods5xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds20x_HG006_sup-PAY77227_0	3088286401	3088286364	31	6	2981	0.003968253968	0.1621621622	0.9999990347	0.9979912956	0.002008704386	0.002008704386	HG006	hg38	-1	-2	ont	sentdhio	20	5	0	0.003968253968	0.004907972556	0.00956937799	0.01646298469	0.003331608164	0.002503128911	0.002251354448	0.1621611969	0.01804805473
Ods10xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods10xUds40x_HG006_sup-PAY77227_0	3088286401	3088286362	34	5	2500	0.00393081761	0.1282051282	0.9999991905	0.998003992	0.001996007984	0.001996007984	HG006	hg38	-1	-2	ont	sentdhuo	0	10	40	0.00393081761	0.004854377266	0.009394964299	0.01598826783	0.003303540628	0.002485336515	0.002236254011	0.1282043187	0.01599673192
Ods20xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds20x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	3525	0.003921568627	0.1842105263	0.9999988586	0.99801812	0.001981879955	0.001981879955	HG006	hg38	-1	-2	ont	sentdhio	20	20	0	0.003921568627	0.004853981509	0.009500542888	0.01643814927	0.003290690518	0.002470704504	0.002221732117	0.1842093849	0.01910704159
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	3536	0.00390952248	0.1842105263	0.999998855	0.9980242732	0.001975726785	0.001975726785	HG006	hg38	-1	-2	ont	sentdhio	15	20	0	0.00390952248	0.004839148082	0.009472259811	0.01639115064	0.003280547019	0.002463054187	0.002214843326	0.1842093813	0.01907735725
Ods20xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods20xUds30x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	3050	0.003877221325	0.1538461538	0.9999990124	0.9980366492	0.001963350785	0.001963350785	HG006	hg38	-1	-2	ont	sentdhuo	0	20	30	0.003877221325	0.004794531721	0.009339975093	0.01604745544	0.003255571724	0.00244638343	0.002200421298	0.1538451662	0.01737959677
Ods30xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods30xUds40x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	3063	0.003861003861	0.1538461538	0.9999990082	0.9980449658	0.001955034213	0.001955034213	HG006	hg38	-1	-2	ont	sentdhuo	0	30	40	0.003861003861	0.00477459953	0.009302325581	0.01598575905	0.003241898259	0.002436053593	0.002191115004	0.153845162	0.01734274809
Ods30xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods30xIds20x_HG006_sup-PAY77227_0	3088286401	3088286363	31	7	3599	0.003841931943	0.1842105263	0.9999988346	0.9980587909	0.001941209096	0.001941209096	HG006	hg38	-1	-2	ont	sentdhio	20	30	0	0.003841931943	0.004755909474	0.009313464609	0.01612707054	0.003223636225	0.002420135528	0.002176197947	0.1842093609	0.01890997192
Ods5xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds40x_HG006_sup-PAY77227_0	3088286401	3088286362	35	4	2072	0.00378250591	0.1025641026	0.9999993291	0.9980732177	0.001926782274	0.001926782274	HG006	hg38	-1	-2	ont	sentdhuo	0	5	40	0.00378250591	0.004664188371	0.008960573477	0.01508809168	0.003182154363	0.002397219226	0.002157847247	0.1025634316	0.01405760434
Ods20xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods20xUds15x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	3133	0.003775959723	0.1538461538	0.9999989855	0.9980885632	0.001911436763	0.001911436763	HG006	hg38	-1	-2	ont	sentdhuo	0	20	15	0.003775959723	0.004670058713	0.009104704097	0.01566153691	0.003170202573	0.002381897578	0.002142327184	0.1538451394	0.01714828304
Ods30xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods30xUds30x_HG006_sup-PAY77227_0	3088286401	3088286362	33	6	3151	0.003754693367	0.1538461538	0.9999989797	0.9980994615	0.001900538486	0.001900538486	HG006	hg38	-1	-2	ont	sentdhuo	0	30	30	0.003754693367	0.004643912582	0.009055236945	0.01558028022	0.003152276202	0.002368358727	0.002130130915	0.1538451335	0.0170993261
Ods10xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods10xUds20x_HG006_sup-PAY77227_0	3088286401	3088286362	34	5	2718	0.003620564808	0.1282051282	0.9999991199	0.9981637899	0.001836210062	0.001836210062	HG006	hg38	-1	-2	ont	sentdhuo	0	10	20	0.003620564808	0.004473853666	0.008683570684	0.01483998321	0.003041585995	0.002287073461	0.002057535851	0.1282042481	0.01534302835
Ods10xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods10xUds5x_HG006_sup-PAY77227_0	3088286401	3088286362	34	5	2736	0.003597122302	0.1282051282	0.9999991141	0.9981758482	0.001824151769	0.001824151769	HG006	hg38	-1	-2	ont	sentdhuo	0	10	5	0.003597122302	0.004445083392	0.008629616845	0.01475249899	0.003021801346	0.002272107607	0.002044047633	0.1282042423	0.0152925663
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401	3088286363	32	6	3295	0.003593890386	0.1578947368	0.9999989331	0.998182369	0.001817631021	0.001817631021	HG006	hg38	-1	-2	ont	sentdhio	20	10	0	0.003593890386	0.004446801712	0.008688097307	0.0149926018	0.003016457405	0.002265518804	0.002037417698	0.1578936699	0.01694080271
Ods10xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods10xUds15x_HG006_sup-PAY77227_0	3088286401	3088286362	34	5	2747	0.003582945181	0.1282051282	0.9999991105	0.9981831395	0.001816860465	0.001816860465	HG006	hg38	-1	-2	ont	sentdhuo	0	10	15	0.003582945181	0.004427683004	0.008596973865	0.01469954236	0.003009836933	0.002263057844	0.002035891544	0.1282042387	0.01526197239
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401	3088286363	32	6	3334	0.003552397869	0.1578947368	0.9999989204	0.9982035928	0.001796407186	0.001796407186	HG006	hg38	-1	-2	ont	sentdhio	15	10	0	0.003552397869	0.004395742609	0.008591065292	0.014832158	0.002981502703	0.00223914017	0.002013660602	0.1578936573	0.01684160516
Ods5xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds20x_HG006_sup-PAY77227_0	3088286401	3088286362	35	4	2210	0.003550821127	0.1025641026	0.9999992844	0.9981933153	0.001806684734	0.001806684734	HG006	hg38	-1	-2	ont	sentdhuo	0	5	20	0.003550821127	0.004380894133	0.008438818565	0.01426391488	0.002986130492	0.002248454188	0.00202363689	0.102563387	0.01361244075
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401	3088286363	32	6	3366	0.003519061584	0.1578947368	0.9999989101	0.9982206406	0.001779359431	0.001779359431	HG006	hg38	-1	-2	ont	sentdhio	5	15	0	0.003519061584	0.004354715532	0.008513053348	0.01470305425	0.002953421276	0.002217950614	0.001994577474	0.1578936469	0.01676150094
Ods5xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds10x_HG006_sup-PAY77227_0	3088286401	3088286362	35	4	2248	0.003491924924	0.1025641026	0.9999992721	0.9982238011	0.001776198934	0.001776198934	HG006	hg38	-1	-2	ont	sentdhuo	0	5	10	0.003491924924	0.004308828961	0.008305647841	0.01405254382	0.002936322844	0.002210677573	0.001989562551	0.1025633747	0.01349710319
Ods30xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods30xIds5x_HG006_sup-PAY77227_0	3088286401	3088286363	32	6	3508	0.003378378378	0.1578947368	0.9999988641	0.9982925441	0.001707455891	0.001707455891	HG006	hg38	-1	-2	ont	sentdhio	5	30	0	0.003378378378	0.004181529885	0.008183306056	0.01415626306	0.002834935683	0.002128565347	0.001914083648	0.1578936009	0.01641933991
Ods15xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods15xUds15x_HG006_sup-PAY77227_0	3088286401	3088286362	34	5	2971	0.003316749585	0.1282051282	0.999999038	0.9983198925	0.001680107527	0.001680107527	HG006	hg38	-1	-2	ont	sentdhuo	0	15	15	0.003316749585	0.004100792618	0.007982120051	0.01369821939	0.002785268892	0.002093276396	0.001882898002	0.1282041662	0.01467635422
Ods20xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods20xUds20x_HG006_sup-PAY77227_0	3088286401	3088286362	34	5	3120	0.003160556258	0.1282051282	0.9999989897	0.9984	0.0016	0.0016	HG006	hg38	-1	-2	ont	sentdhuo	0	20	20	0.003160556258	0.003908832529	0.007619628162	0.01310443743	0.002653572409	0.001993779408	0.001793258466	0.1282041179	0.01432219178
I5x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I5x_HG006_grapev2_0	3088286401	3088286362	37	2	1244	0.003112840467	0.05128205128	0.9999995972	0.9983948636	0.001605136437	0.001605136437	HG006	hg38	-1	-2	sent	sentd	5	0	0	0.003112840467	0.003816425106	0.007132667618	0.01156212246	0.002629097589	0.001990842126	0.001794883582	0.05128164847	0.009072674804
Ods5xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds30x_HG006_sup-PAY77227_0	3088286401	3088286362	36	3	2128	0.002764976959	0.07692307692	0.9999993109	0.9985922102	0.00140778977	0.00140778977	HG006	hg38	-1	-2	ont	sentdhuo	0	5	30	0.002764976959	0.003410250193	0.006558810669	0.01106134286	0.00232576725	0.001751722527	0.001576709184	0.07692238787	0.0104062315
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401	3088286362	36	3	2217	0.002656042497	0.07692307692	0.9999992821	0.9986486486	0.001351351351	0.001351351351	HG006	hg38	-1	-2	ont	sentdhuo	0	5	15	0.002656042497	0.003277016687	0.006313131313	0.01067258908	0.002233615567	0.001681802893	0.00151363451	0.07692235905	0.01019550083
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	3088286401	3088286362	36	3	2221	0.002651347768	0.07692307692	0.9999992808	0.9986510791	0.001348920863	0.001348920863	HG006	hg38	-1	-2	ont	sentdhuo	0	5	5	0.002651347768	0.003271272694	0.006302521008	0.01065575764	0.002229645089	0.00167879127	0.001510917981	0.07692235775	0.01018632792
Uds5x_HG006_408622-Z0116_0-ug-sentdug-DEL_gt50	DEL_gt50	Uds5x_HG006_408622-Z0116_0	3088286401	3088286362	38	1	770	0.002469135802	0.02564102564	0.9999997507	0.9987029831	0.001297016861	0.001297016861	HG006	hg38	-1	-2	ug	sentdug	0	0	5	0.002469135802	0.003001516439	0.005393743258	0.008315802018	0.002097780347	0.001601024656	0.001446935494	0.02564077631	0.005766819202
I3x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I3x_HG006_grapev2_0	3088286401	3088286361	39	1	930	0.002059732235	0.025	0.9999996989	0.9989258861	0.001074113856	0.001074113856	HG006	hg38	-1	-2	sent	sentd	3	0	0	0.002059732235	0.002512175226	0.004582951421	0.007199310188	0.001745909786	0.00132837407	0.001199380276	0.02499969886	0.005181911543
Ods5x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods5x_HG006_sup-PAY77227_0	3088286401	3088286362	39	0	440		0	0.9999998575	1	0	0	HG006	hg38	-1	-2	ont	sentdont	0	5	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.000000142473815	-0.00000004241710698
I0-1x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I0-1x_HG006_grapev2_0	3088286401	3088286361	40	0	35		0	0.9999999887	1	0	0	HG006	hg38	-1	-2	sent	sentd	0.1	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.00000001133314598	-0.00000001211564248
I0-5x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I0-5x_HG006_grapev2_0	3088286401	3088286361	40	0	223		0	0.9999999278	1	0	0	HG006	hg38	-1	-2	sent	sentd	0.5	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.00000007220832499	-0.00000003058192686
I1-5x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I1-5x_HG006_grapev2_0	3088286401	3088286361	40	0	553		0	0.9999998209	1	0	0	HG006	hg38	-1	-2	sent	sentd	1.5	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.000000179063674	-0.00000004815872231
I1x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I1x_HG006_grapev2_0	3088286401	3088286361	40	0	389		0	0.999999874	1	0	0	HG006	hg38	-1	-2	sent	sentd	1	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	-0.000000125959806	-0.00000004039124155
Ods5xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds40x_HG006_sup-PAY77227_0	3088286401	3088261210	6122	19069	14621	0.6477131842	0.756976698	0.9999952656	0.4339863461	0.5660136539	0.5660136539	HG006	hg38	-1	-2	ont	sentdhuo	0	5	40	0.6477131842	0.6665979717	0.7091272852	0.7296513292	0.6299029341	0.5960888022	0.5820375288	0.7569719637	0.6545647153
Ods5xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds30x_HG006_sup-PAY77227_0	3088286401	3088261047	6650	18704	14047	0.6438000172	0.7377139702	0.9999954515	0.4289029343	0.5710970657	0.5710970657	HG006	hg38	-1	-2	ont	sentdhuo	0	5	30	0.6438000172	0.6602982615	0.6970417465	0.7145728758	0.6281361274	0.5981145832	0.5855291588	0.7377094217	0.6490778825
Ods10xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods10xUds40x_HG006_sup-PAY77227_0	3088286401	3088261128	5372	19901	16927	0.6409236566	0.7874411427	0.999994519	0.4596231128	0.5403768872	0.5403768872	HG006	hg38	-1	-2	ont	sentdhuo	0	10	40	0.6409236566	0.6652171666	0.7214689675	0.7494082085	0.6183846991	0.5765564794	0.5595357347	0.7874356617	0.6523117828
Ods5xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds20x_HG006_sup-PAY77227_0	3088286401	3088260891	7303	18207	13170	0.6401110974	0.7137201098	0.9999957355	0.4197342002	0.5802657998	0.5802657998	HG006	hg38	-1	-2	ont	sentdhuo	0	5	20	0.6401110974	0.6533360817	0.6823343352	0.6959531201	0.6274352871	0.6028089367	0.5923532638	0.7137158452	0.6435395932
Ods15xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods15xUds40x_HG006_sup-PAY77227_0	3088286401	3088260949	5029	20423	18205	0.6374219725	0.8024123841	0.9999941051	0.4712902558	0.5287097442	0.5287097442	HG006	hg38	-1	-2	ont	sentdhuo	0	15	40	0.6374219725	0.6642280815	0.7271283716	0.7588087928	0.6127421205	0.5674190394	0.5491517484	0.8024064892	0.6513361828
